TRADE | BUY=3 SELL=2 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31657 SELL=31656 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31659 SELL=31658 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31663 SELL=31662 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31665 SELL=31664 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31667 SELL=31666 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31669 SELL=31668 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31673 SELL=31672 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31675 SELL=31674 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31677 SELL=31676 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31679 SELL=31678 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31683 SELL=31682 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31685 SELL=31684 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31687 SELL=31686 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31689 SELL=31688 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31693 SELL=31692 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31695 SELL=31694 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31697 SELL=31696 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31699 SELL=31698 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31703 SELL=31702 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31705 SELL=31704 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31707 SELL=31706 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31709 SELL=31708 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31713 SELL=31712 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31715 SELL=31714 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31717 SELL=31716 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31719 SELL=31718 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31723 SELL=31722 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31725 SELL=31724 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31727 SELL=31726 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31729 SELL=31728 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31733 SELL=31732 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31735 SELL=31734 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31737 SELL=31736 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31739 SELL=31738 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31743 SELL=31742 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31745 SELL=31744 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31747 SELL=31746 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31749 SELL=31748 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31753 SELL=31752 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31755 SELL=31754 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31757 SELL=31756 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31759 SELL=31758 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31763 SELL=31762 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31765 SELL=31764 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31767 SELL=31766 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31769 SELL=31768 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31773 SELL=31772 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31775 SELL=31774 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31777 SELL=31776 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31779 SELL=31778 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31783 SELL=31782 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31785 SELL=31784 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31787 SELL=31786 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31789 SELL=31788 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31793 SELL=31792 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31795 SELL=31794 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31797 SELL=31796 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31799 SELL=31798 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31803 SELL=31802 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31805 SELL=31804 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31807 SELL=31806 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31809 SELL=31808 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31813 SELL=31812 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31815 SELL=31814 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31817 SELL=31816 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31819 SELL=31818 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31823 SELL=31822 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31825 SELL=31824 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31827 SELL=31826 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31829 SELL=31828 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31833 SELL=31832 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31835 SELL=31834 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31837 SELL=31836 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31839 SELL=31838 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31843 SELL=31842 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31845 SELL=31844 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31847 SELL=31846 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31849 SELL=31848 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31853 SELL=31852 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31855 SELL=31854 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31857 SELL=31856 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31859 SELL=31858 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31863 SELL=31862 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31865 SELL=31864 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31867 SELL=31866 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31869 SELL=31868 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31873 SELL=31872 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31875 SELL=31874 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31877 SELL=31876 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31879 SELL=31878 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31883 SELL=31882 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31885 SELL=31884 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31887 SELL=31886 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31889 SELL=31888 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31893 SELL=31892 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31895 SELL=31894 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31897 SELL=31896 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31899 SELL=31898 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31903 SELL=31902 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31905 SELL=31904 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31907 SELL=31906 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31909 SELL=31908 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31913 SELL=31912 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31915 SELL=31914 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31917 SELL=31916 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31919 SELL=31918 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31923 SELL=31922 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31925 SELL=31924 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31927 SELL=31926 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31929 SELL=31928 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31933 SELL=31932 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31935 SELL=31934 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31937 SELL=31936 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31939 SELL=31938 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31943 SELL=31942 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31945 SELL=31944 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31947 SELL=31946 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31949 SELL=31948 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31953 SELL=31952 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31955 SELL=31954 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31957 SELL=31956 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31959 SELL=31958 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31963 SELL=31962 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31965 SELL=31964 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31967 SELL=31966 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31969 SELL=31968 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31973 SELL=31972 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31975 SELL=31974 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31977 SELL=31976 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31979 SELL=31978 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31983 SELL=31982 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31985 SELL=31984 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31987 SELL=31986 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31989 SELL=31988 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=31993 SELL=31992 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=31995 SELL=31994 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=31997 SELL=31996 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=31999 SELL=31998 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32003 SELL=32002 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32005 SELL=32004 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32007 SELL=32006 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32009 SELL=32008 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32013 SELL=32012 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32015 SELL=32014 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32017 SELL=32016 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32019 SELL=32018 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32023 SELL=32022 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32025 SELL=32024 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32027 SELL=32026 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32029 SELL=32028 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32033 SELL=32032 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32035 SELL=32034 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32037 SELL=32036 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32039 SELL=32038 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32043 SELL=32042 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32045 SELL=32044 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32047 SELL=32046 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32049 SELL=32048 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32053 SELL=32052 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32055 SELL=32054 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32057 SELL=32056 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32059 SELL=32058 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32063 SELL=32062 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32065 SELL=32064 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32067 SELL=32066 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32069 SELL=32068 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32073 SELL=32072 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32075 SELL=32074 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32077 SELL=32076 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32079 SELL=32078 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32083 SELL=32082 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32085 SELL=32084 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32087 SELL=32086 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32089 SELL=32088 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32093 SELL=32092 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32095 SELL=32094 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32097 SELL=32096 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32099 SELL=32098 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32103 SELL=32102 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32105 SELL=32104 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32107 SELL=32106 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32109 SELL=32108 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32113 SELL=32112 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32115 SELL=32114 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32117 SELL=32116 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32119 SELL=32118 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32123 SELL=32122 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32125 SELL=32124 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32127 SELL=32126 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32129 SELL=32128 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32133 SELL=32132 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32135 SELL=32134 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32137 SELL=32136 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32139 SELL=32138 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32143 SELL=32142 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32145 SELL=32144 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32147 SELL=32146 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32149 SELL=32148 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32153 SELL=32152 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32155 SELL=32154 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32157 SELL=32156 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32159 SELL=32158 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32163 SELL=32162 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32165 SELL=32164 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32167 SELL=32166 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32169 SELL=32168 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32173 SELL=32172 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32175 SELL=32174 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32177 SELL=32176 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32179 SELL=32178 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32183 SELL=32182 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32185 SELL=32184 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32187 SELL=32186 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32189 SELL=32188 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32193 SELL=32192 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32195 SELL=32194 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32197 SELL=32196 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32199 SELL=32198 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32203 SELL=32202 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32205 SELL=32204 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32207 SELL=32206 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32209 SELL=32208 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32213 SELL=32212 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32215 SELL=32214 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32217 SELL=32216 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32219 SELL=32218 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32223 SELL=32222 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32225 SELL=32224 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32227 SELL=32226 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32229 SELL=32228 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32233 SELL=32232 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32235 SELL=32234 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32237 SELL=32236 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32239 SELL=32238 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32243 SELL=32242 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32245 SELL=32244 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32247 SELL=32246 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32249 SELL=32248 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32253 SELL=32252 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32255 SELL=32254 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32257 SELL=32256 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32259 SELL=32258 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32263 SELL=32262 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32265 SELL=32264 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32267 SELL=32266 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32269 SELL=32268 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32273 SELL=32272 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32275 SELL=32274 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32277 SELL=32276 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32279 SELL=32278 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32283 SELL=32282 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32285 SELL=32284 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32287 SELL=32286 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32289 SELL=32288 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32293 SELL=32292 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32295 SELL=32294 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32297 SELL=32296 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32299 SELL=32298 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32303 SELL=32302 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32305 SELL=32304 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32307 SELL=32306 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32309 SELL=32308 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32313 SELL=32312 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32315 SELL=32314 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32317 SELL=32316 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32319 SELL=32318 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32323 SELL=32322 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32325 SELL=32324 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32327 SELL=32326 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32329 SELL=32328 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32333 SELL=32332 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32335 SELL=32334 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32337 SELL=32336 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32339 SELL=32338 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32343 SELL=32342 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32345 SELL=32344 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32347 SELL=32346 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32349 SELL=32348 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32353 SELL=32352 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32355 SELL=32354 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32357 SELL=32356 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32359 SELL=32358 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32363 SELL=32362 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32365 SELL=32364 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32367 SELL=32366 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32369 SELL=32368 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32373 SELL=32372 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32375 SELL=32374 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32377 SELL=32376 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32379 SELL=32378 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32383 SELL=32382 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32385 SELL=32384 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32387 SELL=32386 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32389 SELL=32388 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32393 SELL=32392 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32395 SELL=32394 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32397 SELL=32396 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32399 SELL=32398 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32403 SELL=32402 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32405 SELL=32404 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32407 SELL=32406 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32409 SELL=32408 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32413 SELL=32412 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32415 SELL=32414 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32417 SELL=32416 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32419 SELL=32418 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32423 SELL=32422 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32425 SELL=32424 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32427 SELL=32426 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32429 SELL=32428 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32433 SELL=32432 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32435 SELL=32434 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32437 SELL=32436 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32439 SELL=32438 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32443 SELL=32442 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32445 SELL=32444 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32447 SELL=32446 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32449 SELL=32448 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32453 SELL=32452 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32455 SELL=32454 SYMBOL=AAPL PRICE=103 QTY=10
TRADE | BUY=32457 SELL=32456 SYMBOL=AAPL PRICE=105 QTY=10
TRADE | BUY=32459 SELL=32458 SYMBOL=AAPL PRICE=107 QTY=10
TRADE | BUY=32463 SELL=32462 SYMBOL=AAPL PRICE=101 QTY=10
TRADE | BUY=32465 SELL=32464 SYMBOL=AAPL PRICE=103 QTY=10
